Id_Siniestro,Id_Poliza,Fecha_Siniestro,Monto_Siniestro,Estado,motivo_rechazo
2329,15796,2025-05-04,4628.55,Cerrado,
2330,14245,2025-07-14,12207.90,Cerrado,
2331,1474,2025-03-15,13036.46,Nan,
2332,15055,2026-02-12,2269.28,Abierto,
2333,17559,2025-04-04,10801.93,Abierto,
2334,9210,2025-03-22,"8.403,81",Nan,
2335,7650,2025-07-06,13997.84,Cerrado,
2336,9318,2025-04-04,-,Abierto,
2337,16616,2026-01-31,10442.64,Abierto,
2338,21892,2025-09-17,"7,190.29",Cerrado,
2339,10117,2025-09-19,7948.35,Cerrado,
2340,4879,2025-12-15,269.78,Rechazado,
2341,4441,2025-04-08,"11,469.13",Cerrado,
2342,24584,2025-09-23,3824.21,Nan,
2343,4136,2025-04-09,"9,744.21",Rechazado,
2344,12338,2025-08-14,9750.47,Rechazado,
2345,13756,2025-07-19,2297.97,Cerrado,
2346,21253,2025-01-04,nan,Nan,
2347,12776,2026-01-28,10654.25,Cerrado,
2348,3930,2025-11-18,"11,604.19",Cerrado,
2349,760,2025-04-11,"7,023.30",Abierto,
2350,15335,2025-07-26,12966.01,Abierto,
2351,22211,2025-04-16,13086.10,Nan,
2352,20711,2025-11-20,nan,Nan,
2353,858,2025-11-20,"9.445,29",Nan,
2354,6864,2026-01-21,"11,051.50",Nan,
2355,7609,2025-05-31,13465.17,Abierto,
2356,20455,2026-01-15,nan,Abierto,
2357,1653,2026-01-23,"6,707.44",Nan,
2358,1622,2026-02-01,363.03,Nan,
2359,2943,2025-07-21,783.16,Nan,
2360,3942,2025-05-22,nan,Rechazado,
2361,18633,2025-10-30,6979.70,Nan,
2362,18186,2025-11-19,8438.91,Cerrado,
2363,2737,2025-05-09,"6.884,27",Nan,
2364,25845,2025-08-20,"1,695.06",Nan,
2365,21121,2025-06-02,"12.774,65",Nan,
2366,10170,2025-08-26,3414.40,Cerrado,
2367,19568,2025-03-24,nan,Cerrado,
2368,22622,2026-01-02,"348,66",Nan,
2369,11403,2025-04-02,-,Nan,
2370,22837,2025-02-21,"5.945,36",Cerrado,
2371,17364,2025-04-01,2937.90,Cerrado,
2372,18743,2025-05-13,nan,Nan,
2373,9302,2025-06-26,-,Nan,
2374,12368,2026-01-13,"7.439,80",Abierto,
2375,18434,2025-03-30,"12.441,43",Cerrado,
2376,10835,2025-10-20,"14.972,28",Cerrado,
2377,8758,2025-10-24,nan,Nan,
2378,5878,2025-05-14,12931.40,Abierto,
2379,13852,2025-02-22,"6.190,29",Nan,
2380,17263,2025-03-08,1154.63,Rechazado,
2381,14036,2026-01-05,"2.500,27",Cerrado,
2382,15145,2025-04-25,314.53,Cerrado,
2383,15691,2025-03-23,nan,Nan,
2384,9924,2025-12-19,11310.24,Nan,
2385,22112,2025-04-14,nan,Abierto,
2386,5906,2025-05-01,9787.74,Cerrado,
2387,24065,2025-02-25,3308.24,Cerrado,
2388,23027,2025-06-13,14809.50,Rechazado,
2389,5149,2025-07-07,10375.18,Cerrado,
2390,8027,2025-12-31,"1.121,61",Nan,
2391,24460,2025-05-16,"11.725,19",Abierto,
2392,17405,2025-07-04,nan,Nan,
2393,22149,2025-03-21,2011.44,Cerrado,
2394,1520,2025-02-25,-,Cerrado,
2395,7209,2025-11-27,10200.89,Abierto,
2396,7983,2025-02-24,"5,007.92",Abierto,
2397,19783,2025-03-21,9790.53,Abierto,
2398,17641,2025-10-25,"7.746,44",Abierto,
2399,7193,2025-10-04,7164.56,Cerrado,
2400,22636,2025-07-15,2337.90,Rechazado,
2401,10658,2025-08-12,"4,694.99",Abierto,
2402,11266,2025-07-27,14169.91,Nan,
2403,23349,2025-11-05,"10,238.65",Rechazado,
2404,21221,2025-04-19,"14,029.64",Cerrado,
2405,23285,2025-08-22,"12,363.98",Abierto,
2406,15740,2025-08-12,4078.50,Abierto,
2407,23995,2025-07-18,8050.40,Abierto,
2408,755,2026-01-31,4836.65,Nan,
2409,16622,2025-10-28,nan,Rechazado,
2410,15022,2025-10-06,"6.031,84",Nan,
2411,24991,2025-08-17,"7,262.04",Cerrado,
2412,19992,2025-09-06,"6.406,63",Cerrado,
2413,23012,2025-04-25,9061.78,Abierto,
2414,1517,2025-07-24,"6,475.06",Cerrado,
2415,66,2025-03-13,11755.35,Abierto,
2416,1078,2025-08-04,5459.25,Rechazado,
2417,8645,2025-10-25,"13,797.50",Cerrado,
2418,16583,2025-05-01,"8.894,80",Nan,
2419,1101,2025-06-04,"9.171,26",Nan,
2420,3033,2026-02-19,"5.493,68",Abierto,
2421,7308,2025-04-11,nan,Abierto,
2422,24746,2026-01-06,2522.97,Abierto,
2423,5465,2025-04-18,"8.224,28",Nan,
2424,22274,2025-03-28,6628.03,Nan,
2425,24214,2025-02-14,4013.87,Abierto,
2426,10280,2026-02-23,6207.54,Rechazado,
2427,251,2025-01-26,nan,Nan,
2428,5206,2025-02-08,"5,634.12",Nan,
2429,5224,2026-02-08,"378,08",Cerrado,
2430,25623,2025-08-28,nan,Nan,
2431,24626,2025-03-04,"12,215.39",Cerrado,
2432,18771,2025-07-20,2017.43,Abierto,
2433,10752,2025-10-05,"5.360,13",Abierto,
2434,20992,2025-09-23,nan,Cerrado,
2435,7115,2025-12-25,"7,962.69",Abierto,
2436,15786,2025-07-22,nan,Rechazado,
2437,18266,2025-04-11,9858.65,Abierto,
2438,20113,2025-07-17,"9,676.33",Abierto,
2439,13895,2025-06-02,nan,Abierto,
2440,3564,2025-03-02,-,Cerrado,
2441,62,2025-02-19,1496.63,Abierto,
2442,20778,2025-03-22,"5.879,43",Rechazado,
2443,2790,2025-12-17,-,Rechazado,
2444,449,2025-07-19,8903.70,Cerrado,
2445,23615,2025-07-06,9415.52,Nan,
2446,1205,2025-04-30,"1,763.15",Abierto,
2447,8840,2025-01-23,nan,Nan,
2448,17507,2026-02-10,nan,Nan,
2449,23007,2026-02-18,9358.52,Nan,
2450,17533,2025-05-04,-,Cerrado,
2451,14441,2026-01-21,-,Nan,
2452,4667,2025-05-28,"1.727,42",Cerrado,
2453,25762,2025-12-16,12799.54,Nan,
2454,315,2025-06-20,"2,706.62",Nan,
2455,6226,2026-02-25,"11.691,36",Nan,
2456,22714,2025-05-29,4929.60,Abierto,
2457,19031,2025-07-09,6583.55,Abierto,
2458,12074,2025-01-31,14637.58,Cerrado,
2459,6830,2025-07-27,"6.391,22",Cerrado,
2460,9157,2025-10-25,2841.38,Cerrado,
2461,4460,2025-08-28,nan,Nan,
2462,23286,2025-01-01,12421.35,Cerrado,
2463,19863,2025-10-28,14915.78,Abierto,
2464,4246,2025-11-10,nan,Nan,
2465,22578,2025-12-16,10105.30,Cerrado,
2466,2564,2026-01-11,"14,850.50",Cerrado,
2467,24047,2025-10-27,831.44,Nan,
2468,1404,2025-12-23,"4.198,56",Abierto,
2469,18400,2025-10-17,"10,605.84",Rechazado,
2470,19870,2026-02-24,nan,Abierto,
2471,15609,2025-11-16,-,Nan,
2472,16259,2026-01-31,6838.86,Abierto,
2473,4813,2025-05-25,1377.24,Cerrado,
2474,6772,2025-11-13,nan,Abierto,
2475,18225,2025-02-01,"12,121.54",Rechazado,
2476,12085,2025-07-02,1118.13,Rechazado,
2477,25843,2026-01-10,7696.83,Rechazado,
2478,20424,2025-07-23,"13,068.92",Cerrado,
2479,13560,2025-10-05,"2.479,30",Abierto,
2480,14866,2025-12-25,"13,497.18",Nan,
2481,7016,2025-08-04,-,Nan,
2482,1019,2025-09-19,"5.005,97",Abierto,
2483,9149,2025-12-28,nan,Cerrado,
2484,17787,2025-04-06,"6,775.93",Cerrado,
2485,3199,2025-08-04,"10,352.24",Abierto,
2486,19872,2025-09-01,"7,863.24",Cerrado,
2487,10983,2025-01-19,nan,Nan,
2488,10412,2025-09-21,"3.906,19",Cerrado,
2489,6196,2025-04-08,"9.984,93",Abierto,
2490,12511,2025-04-11,12044.17,Abierto,
2491,8021,2025-12-20,2814.81,Rechazado,
2492,18987,2025-05-12,"11.764,91",Abierto,
2493,25631,2026-01-01,"3.723,53",Cerrado,
2494,889,2025-02-19,13998.03,Cerrado,
2495,23605,2025-06-05,nan,Nan,
2496,17445,2025-08-04,7228.95,Abierto,
2497,23720,2025-12-08,10606.96,Abierto,
2498,9901,2025-06-12,3440.17,Abierto,
2499,20298,2025-07-24,"10.616,77",Rechazado,
2500,5749,2025-08-08,nan,Nan,
2501,6007,2025-10-13,11464.16,Nan,
2502,14352,2025-12-18,3503.37,Cerrado,
2503,23867,2025-07-08,"8,508.74",Abierto,
2504,24756,2025-11-25,-,Nan,
2505,11966,2025-12-22,9243.01,Nan,
2506,13946,2025-08-10,8459.98,Cerrado,
2507,15444,2025-10-29,"9.150,34",Abierto,
2508,1754,2025-04-23,"7.770,40",Nan,
2509,4641,2025-11-25,"8.292,88",Cerrado,
2510,8058,2025-04-06,nan,Cerrado,
2511,12809,2025-10-14,nan,Cerrado,
2512,2582,2026-02-04,"12,624.08",Rechazado,
2513,2898,2025-11-24,10512.50,Cerrado,
2514,22830,2025-04-08,1219.12,Nan,
2515,21053,2025-03-25,"13.040,70",Rechazado,
2516,17054,2025-12-31,"11.613,93",Abierto,
2517,16849,2026-02-22,"12,403.79",Cerrado,
2518,22891,2025-01-20,11735.78,Cerrado,
2519,5197,2025-02-10,753.72,Nan,
2520,5030,2025-05-30,nan,Rechazado,
2521,10837,2026-01-29,9625.32,Cerrado,
2522,20072,2026-02-05,1244.65,Abierto,
2523,14211,2026-02-11,1603.59,Abierto,
2524,9396,2025-01-18,nan,Cerrado,
2525,22041,2025-04-28,"807,52",Abierto,
2526,5668,2025-11-28,11057.31,Cerrado,
2527,13738,2025-08-15,1115.29,Nan,
2528,19429,2025-05-02,nan,Rechazado,
2529,14439,2025-08-16,"5,690.29",Cerrado,
2530,22448,2025-03-09,"7.889,28",Nan,
2531,4616,2025-11-24,"3.980,52",Abierto,
2532,4821,2025-02-11,10235.17,Cerrado,
2533,5249,2025-12-29,nan,Rechazado,
2534,9782,2026-02-02,6497.59,Rechazado,
2535,23657,2025-10-05,nan,Cerrado,
2536,9797,2026-02-13,-,Rechazado,
2537,18813,2025-12-13,3629.23,Abierto,
2538,22630,2025-09-24,"2.396,34",Nan,
2539,17283,2025-12-15,"1,791.99",Abierto,
2540,4243,2025-06-29,"6.832,04",Cerrado,
2541,20512,2025-10-26,nan,Abierto,
2542,1412,2025-07-12,11563.62,Nan,
2543,22880,2025-10-30,10823.73,Nan,
2544,24281,2026-02-17,"14.753,58",Nan,
2545,13230,2026-02-03,"9.721,53",Nan,
2546,25524,2025-09-26,"9,916.53",Rechazado,
2547,17298,2025-09-03,-,Nan,
2548,22829,2025-06-02,1392.67,Abierto,
2549,16301,2025-03-22,nan,Cerrado,
2550,86,2026-01-05,"5,495.70",Rechazado,
2551,16156,2026-02-25,nan,Rechazado,
2552,23364,2025-07-09,nan,Nan,
2553,7641,2025-03-07,"5,771.47",Nan,
2554,1172,2026-01-09,"3,379.85",Nan,
2555,8628,2025-05-10,"7.297,62",Rechazado,
2556,17301,2025-09-14,nan,Abierto,
2557,17296,2025-04-15,-,Nan,
2558,16379,2025-12-22,11100.12,Nan,
2559,18887,2025-10-09,8398.33,Nan,
2560,18321,2025-07-02,1448.29,Cerrado,
2561,10340,2025-02-26,388.85,Nan,
2562,10507,2025-02-21,"13.259,68",Nan,
2563,24054,2025-03-20,"2,654.93",Abierto,
2564,12314,2025-04-26,-,Nan,
2565,24718,2025-07-23,6620.36,Abierto,
2566,17391,2025-04-20,5603.71,Cerrado,
2567,3813,2025-08-23,"1.283,38",Abierto,
2568,12798,2025-05-09,11140.05,Abierto,
2569,3583,2025-04-18,13166.50,Cerrado,
2570,9855,2025-09-05,"8,780.44",Abierto,
2571,16206,2025-12-24,10234.50,Cerrado,
2572,4226,2025-04-02,13236.79,Cerrado,
2573,20514,2025-01-04,"1.591,64",Abierto,
2574,15439,2025-03-22,"13.120,29",Nan,
2575,23247,2025-07-18,4025.27,Abierto,
2576,6446,2025-09-20,"7,607.20",Nan,
2577,10627,2025-06-26,3251.74,Cerrado,
2578,6675,2025-09-26,"9.976,23",Nan,
2579,19119,2025-06-22,14492.69,Cerrado,
2580,18166,2025-12-06,2887.95,Nan,
2581,5281,2025-10-19,"6,940.65",Rechazado,
2582,16327,2025-08-06,4695.67,Nan,
2583,14143,2025-06-27,14328.30,Rechazado,
2584,6461,2025-11-08,411.68,Cerrado,
2585,2781,2025-10-16,"10,411.97",Rechazado,
2586,9030,2025-09-09,5274.13,Abierto,
2587,5662,2025-05-02,9964.12,Cerrado,
2588,15629,2025-11-18,5954.59,Abierto,
2589,21439,2025-01-14,"3.914,89",Abierto,
2590,22053,2025-02-22,nan,Cerrado,
2591,4169,2025-12-11,"6,544.84",Rechazado,
2592,11432,2025-11-26,nan,Abierto,
2593,19194,2026-02-19,3940.57,Cerrado,
2594,4513,2026-01-24,-,Nan,
2595,16763,2025-02-19,"10,669.23",Rechazado,
2596,6376,2025-04-07,nan,Abierto,
2597,8351,2025-09-27,"12.048,48",Rechazado,
2598,19801,2025-03-14,4091.47,Cerrado,
2599,18113,2025-05-30,-,Abierto,
2600,20957,2025-02-18,"10.123,18",Abierto,
2601,24572,2025-05-25,10176.73,Rechazado,
2602,23523,2025-03-14,"6,185.32",Cerrado,
2603,24345,2025-04-05,nan,Rechazado,
2604,7534,2025-03-31,"11.023,02",Cerrado,
2605,15134,2025-10-11,222.15,Rechazado,
2606,16807,2025-05-18,nan,Nan,
2607,16301,2025-08-22,9987.67,Rechazado,
2608,24962,2025-03-28,nan,Rechazado,
2609,914,2025-03-05,13167.53,Abierto,
2610,9737,2026-02-16,8258.01,Cerrado,
2611,14488,2025-08-26,"9.018,59",Cerrado,
2612,25620,2025-10-21,11696.58,Rechazado,
2613,10242,2025-02-08,nan,Abierto,
2614,6458,2025-03-25,nan,Nan,
2615,12697,2025-06-05,"12.546,70",Abierto,
2616,22526,2025-11-19,"13,748.22",Abierto,
2617,4353,2025-12-04,"6.837,77",Cerrado,
2618,14894,2025-05-09,"1.306,00",Abierto,
2619,12728,2025-12-15,14464.00,Abierto,
2620,23160,2025-07-11,10076.56,Cerrado,
2621,1926,2025-10-14,nan,Cerrado,
2622,15593,2025-03-23,5375.27,Rechazado,
2623,1218,2025-06-06,"10.111,64",Nan,
2624,22054,2025-05-19,"10.721,43",Abierto,
2625,25793,2025-05-07,nan,Abierto,
2626,9301,2026-01-13,"307,54",Abierto,
2627,19274,2025-03-19,"14.461,71",Abierto,
2628,4052,2025-03-13,"4.170,28",Abierto,
2629,5576,2025-08-27,9657.06,Rechazado,
2630,10029,2025-08-04,4951.88,Rechazado,
2631,12557,2025-04-27,-,Abierto,
2632,11803,2025-12-03,"10.070,49",Rechazado,
2633,16446,2025-07-10,10733.48,Rechazado,
2634,11812,2025-10-11,10408.69,Cerrado,
2635,7112,2025-10-27,11347.53,Nan,
2636,21703,2025-10-26,1953.67,Cerrado,
2637,10785,2025-10-03,nan,Rechazado,
2638,18370,2025-01-07,-,Rechazado,
2639,10635,2025-11-10,nan,Cerrado,
2640,13885,2025-12-03,"10,216.57",Abierto,
2641,6887,2026-02-09,1319.53,Nan,
2642,19897,2025-04-02,"13.176,79",Rechazado,
2643,17912,2026-02-07,nan,Cerrado,
2644,12599,2025-08-08,"5,703.66",Abierto,
2645,16830,2025-08-05,6223.40,Nan,
2646,22279,2025-05-07,"1.765,92",Abierto,
2647,7171,2025-05-23,nan,Nan,
2648,23393,2025-01-23,-,Abierto,
2649,3613,2025-04-29,"3.354,36",Abierto,
2650,13756,2025-06-18,6061.83,Rechazado,
2651,19656,2025-09-26,6183.30,Cerrado,
2652,19024,2025-11-16,856.85,Abierto,
2653,4746,2025-11-29,14807.91,Nan,
2654,13708,2026-01-01,3422.98,Rechazado,
2655,9985,2025-04-03,11376.60,Abierto,
2656,14648,2025-07-25,"12.312,79",Nan,
2657,19985,2025-03-07,4503.99,Rechazado,
2658,20297,2025-08-06,nan,Rechazado,
2659,19487,2025-07-16,"3,415.76",Abierto,
2660,12566,2025-09-13,13602.54,Nan,
2661,16937,2025-10-25,4789.15,Nan,
2662,110,2025-09-20,"7.585,26",Nan,
2663,17065,2025-04-13,5830.42,Abierto,
2664,5812,2025-03-13,"8,775.38",Nan,
2665,15065,2025-09-14,6818.61,Abierto,
2666,5917,2025-08-17,"8,244.58",Nan,
2667,8898,2025-12-06,-,Abierto,
2668,4259,2025-10-14,nan,Nan,
2669,21067,2025-07-21,"1,550.15",Abierto,
2670,18126,2025-09-18,nan,Abierto,
2671,21543,2025-02-17,5469.67,Rechazado,
2672,21518,2025-12-11,nan,Cerrado,
2673,17087,2025-08-17,"8.473,15",Abierto,
2674,6936,2025-09-03,nan,Cerrado,
2675,6679,2025-08-24,"11.244,27",Rechazado,
2676,9465,2025-06-10,nan,Nan,
2677,625,2025-09-25,"4,446.55",Abierto,
2678,4753,2025-06-15,"7,149.11",Abierto,
2679,11002,2025-01-06,"2,105.53",Cerrado,
2680,10216,2025-10-29,"4.371,25",Abierto,
2681,22253,2025-01-23,"6.260,46",Rechazado,
2682,22686,2025-05-14,"14,097.60",Abierto,
2683,18022,2026-01-12,888.85,Rechazado,
2684,2035,2025-03-23,"14.224,34",Abierto,
2685,17869,2025-09-20,-,Nan,
2686,17800,2025-11-14,"2.919,83",Abierto,
2687,15219,2025-03-13,"6.633,40",Cerrado,
2688,24940,2025-04-14,2007.12,Rechazado,
2689,12784,2025-08-17,5106.27,Rechazado,
2690,7119,2025-02-28,14691.01,Cerrado,
2691,4210,2025-12-14,nan,Cerrado,
2692,3353,2025-06-30,"11,807.34",Abierto,
2693,11461,2025-04-12,"6.798,23",Nan,
2694,19317,2025-11-06,"3.930,38",Nan,
2695,20942,2025-04-25,"3,266.72",Abierto,
2696,9958,2026-01-20,9380.27,Cerrado,
2697,17948,2025-09-28,nan,Cerrado,
2698,19171,2025-10-27,nan,Abierto,
2699,21376,2025-07-25,14533.70,Abierto,
2700,1817,2025-12-30,"10.007,10",Cerrado,
2701,9991,2026-02-06,"2.232,89",Cerrado,
2702,15743,2025-08-03,"2,937.96",Abierto,
2703,16149,2025-09-24,9043.86,Cerrado,
2704,13229,2025-06-05,"13,775.35",Nan,
2705,473,2025-09-14,5529.99,Nan,
2706,22303,2025-07-11,10234.92,Cerrado,
2707,1634,2025-01-20,13069.67,Abierto,
2708,5201,2025-09-29,"7,824.91",Abierto,
2709,22974,2025-04-24,"5.812,14",Nan,
2710,24535,2025-06-21,"13.005,50",Cerrado,
2711,11326,2025-08-26,nan,Nan,
2712,7146,2025-10-25,nan,Cerrado,
2713,20217,2025-12-11,9352.75,Cerrado,
2714,4219,2025-10-06,3662.93,Rechazado,
2715,21859,2025-11-11,6946.34,Nan,
2716,1696,2025-07-28,"11,568.99",Abierto,
2717,3923,2025-10-15,13272.40,Abierto,
2718,3050,2025-09-01,"13,921.16",Cerrado,
2719,9902,2026-02-01,4313.86,Cerrado,
2720,21872,2025-04-24,"1.489,52",Cerrado,
2721,25827,2025-02-15,"3,974.66",Nan,
2722,16924,2026-01-24,"11.135,56",Abierto,
2723,17702,2025-03-01,"12,358.03",Nan,
2724,12571,2025-10-28,10055.25,Abierto,
2725,16505,2025-12-14,13609.35,Abierto,
2726,24773,2025-05-27,nan,Rechazado,
2727,19671,2025-01-23,7408.48,Nan,
2728,11066,2026-02-18,"8.560,45",Nan,
2729,11778,2025-07-26,"9.384,96",Nan,
2730,14876,2025-12-04,8413.84,Abierto,
2731,11494,2026-02-04,8992.95,Cerrado,
2732,12528,2025-10-06,"4,193.95",Abierto,
2733,15471,2026-02-14,"14.278,52",Abierto,
2734,17927,2025-12-15,8800.86,Rechazado,
2735,4113,2025-08-21,"7,650.93",Abierto,
2736,14612,2025-02-19,"12.997,83",Cerrado,
2737,9817,2026-01-19,10734.13,Rechazado,
2738,4517,2025-04-15,12343.38,Abierto,
2739,18975,2025-09-12,-,Nan,
2740,23124,2025-08-04,"7.290,40",Nan,
2741,5977,2025-06-14,12275.15,Cerrado,
2742,13402,2025-02-09,"11.138,70",Nan,
2743,14085,2025-02-20,3815.91,Nan,
2744,22370,2025-03-07,"1.548,16",Cerrado,
2745,2682,2025-03-25,"4,396.36",Abierto,
2746,9815,2025-03-08,"2.709,74",Nan,
2747,22399,2025-05-24,"8.613,37",Nan,
2748,21786,2025-07-22,nan,Nan,
2749,1994,2025-04-03,nan,Cerrado,
2750,9083,2025-08-08,2571.48,Nan,
2751,4497,2025-05-25,12310.45,Cerrado,
2752,15101,2025-10-17,7449.26,Nan,
2753,6339,2025-11-23,10976.53,Nan,
2754,11729,2025-09-29,2565.88,Cerrado,
2755,15788,2026-01-12,"4,342.47",Nan,
2756,7666,2025-11-01,11178.38,Nan,
2757,8196,2025-12-02,3554.30,Abierto,
2758,10497,2025-06-14,"5.861,90",Nan,
2759,9301,2025-09-08,4910.89,Cerrado,
2760,9586,2025-01-09,nan,Nan,
2761,10655,2025-02-10,681.11,Nan,
2762,9000,2025-10-29,-,Cerrado,
2763,881,2025-11-27,nan,Nan,
2764,21123,2025-05-26,"12.685,24",Rechazado,
2765,237,2025-11-01,"8.540,34",Abierto,
2766,3047,2025-12-12,2893.28,Nan,
2767,18246,2025-01-15,"6.788,97",Nan,
2768,9937,2025-01-15,8202.64,Cerrado,
2769,10769,2025-03-12,nan,Abierto,
2770,13644,2025-12-19,7093.73,Abierto,
2771,4647,2025-12-18,1323.37,Rechazado,
2772,11406,2025-10-31,"2,474.26",Cerrado,
2773,2141,2025-08-17,"8.374,44",Abierto,
2774,16350,2026-02-10,"12.777,51",Cerrado,
2775,25602,2025-10-22,nan,Abierto,
2776,5411,2025-06-19,"8,498.80",Cerrado,
2777,18263,2025-08-21,"11.336,92",Rechazado,
2778,11617,2025-12-31,7183.61,Cerrado,
2779,14454,2025-10-10,nan,Rechazado,
2780,24872,2025-07-11,11855.37,Nan,
2781,704,2025-03-22,4044.31,Nan,
2782,14875,2025-10-28,nan,Abierto,
2783,14873,2025-07-02,"2,648.03",Nan,
2784,2412,2025-04-29,nan,Cerrado,
2785,14123,2025-10-14,"1,191.37",Abierto,
2786,19226,2025-08-04,"9.413,66",Nan,
2787,24995,2025-09-11,11494.35,Abierto,
2788,21999,2025-08-08,"3.158,30",Nan,
2789,20510,2025-04-10,"10,545.32",Abierto,
2790,18444,2026-02-24,5291.00,Abierto,
2791,11226,2025-08-27,"13.590,35",Nan,
2792,15690,2025-07-26,"3,504.74",Nan,
2793,6672,2025-04-12,"11,673.00",Cerrado,
2794,25862,2025-07-24,"768,89",Nan,
2795,23341,2025-04-05,"583,63",Nan,
2796,15113,2025-04-11,"10,901.92",Nan,
2797,15729,2025-03-24,14566.29,Abierto,
2798,10823,2025-05-21,nan,Nan,
2799,21633,2026-02-22,"3,559.12",Abierto,
2800,11769,2026-01-09,5208.55,Nan,
2801,2395,2025-11-20,4172.19,Nan,
2802,13729,2025-06-19,"11,378.35",Abierto,
2803,17397,2025-08-24,14974.86,Nan,
2804,16275,2025-12-18,"7.833,40",Abierto,
2805,2718,2025-09-21,"12,803.79",Nan,
2806,17943,2025-04-26,"2.548,62",Abierto,
2807,2759,2025-10-07,13770.32,Nan,
2808,18360,2025-09-15,"4.078,64",Abierto,
2809,21370,2025-06-25,4490.69,Nan,
2810,7706,2025-10-04,"12,173.50",Nan,
2811,13532,2025-08-08,9758.93,Abierto,
2812,543,2025-04-12,"10.867,06",Cerrado,
2813,4551,2025-12-01,1107.57,Cerrado,
2814,9526,2025-09-11,nan,Abierto,
2815,18201,2025-05-18,3283.44,Cerrado,
2816,23903,2025-07-26,"5.964,03",Cerrado,
2817,23212,2025-06-08,12828.57,Nan,
2818,14166,2025-03-07,nan,Nan,
2819,25790,2025-07-06,"7.310,47",Abierto,
2820,23995,2025-08-26,2007.68,Abierto,
2821,15615,2025-07-29,-,Abierto,
2822,14176,2025-02-04,298.61,Abierto,
2823,6909,2026-01-13,-,Nan,
2824,821,2025-05-16,nan,Cerrado,
2825,25802,2025-01-23,314.28,Abierto,
2826,5623,2025-01-26,-,Nan,
2827,5429,2025-04-04,8687.20,Rechazado,
2828,22088,2026-02-03,8346.67,Abierto,
2829,16844,2025-05-10,6360.61,Cerrado,
2830,19585,2025-08-31,1885.38,Cerrado,
2831,19553,2025-03-25,"5,951.97",Nan,
2832,18803,2025-06-07,nan,Abierto,
2833,15492,2025-11-21,"2.130,29",Cerrado,
2834,20538,2025-05-02,"1.515,17",Nan,
2835,19275,2025-07-10,"11,383.22",Abierto,
2836,2796,2025-06-25,1754.75,Rechazado,
2837,22851,2025-05-19,13988.02,Nan,
2838,2989,2025-09-07,"4,393.15",Nan,
2839,22552,2025-11-19,"14,566.42",Cerrado,
2840,10804,2025-12-23,3909.96,Cerrado,
2841,5596,2025-11-04,"12.618,66",Nan,
2842,1771,2025-04-04,"2.688,41",Rechazado,
2843,2130,2025-11-22,3436.86,Rechazado,
2844,14355,2025-05-19,"5.319,88",Rechazado,
2845,2299,2025-03-27,4403.56,Abierto,
2846,17957,2025-02-13,"10.771,75",Rechazado,
2847,6362,2025-12-07,6323.92,Abierto,
2848,25779,2025-08-08,"3.942,98",Rechazado,
2849,3449,2025-04-12,"13,727.13",Cerrado,
2850,8386,2025-11-17,-,Rechazado,
2851,8861,2025-09-16,13669.55,Abierto,
2852,1244,2025-05-15,1816.17,Nan,
2853,4458,2026-02-05,nan,Nan,
2854,88,2025-08-21,"2.496,99",Cerrado,
2855,18077,2026-02-15,5377.40,Nan,
2856,5605,2025-02-12,1844.53,Cerrado,
2857,10957,2025-11-24,-,Cerrado,
2858,4304,2025-06-20,"9,108.20",Abierto,
2859,6903,2025-03-09,9188.95,Rechazado,
2860,1119,2025-09-29,1934.58,Abierto,
2861,10194,2025-08-20,nan,Cerrado,
2862,7748,2025-09-21,3347.82,Cerrado,
2863,16662,2025-05-05,nan,Cerrado,
2864,149,2025-11-02,"8.755,40",Nan,
2865,17587,2025-08-12,-3183.57,Nan,
2866,24462,2025-12-20,"6,945.15",Abierto,
2867,20929,2025-02-19,"8,919.56",Nan,
2868,10233,2025-03-15,"3.149,29",Cerrado,
2869,22426,2025-03-30,"8,266.28",Abierto,
2870,19057,2025-03-19,5475.60,Nan,
2871,17340,2025-09-29,"9,846.09",Rechazado,
2872,18128,2025-01-07,12508.44,Nan,
2873,6575,2025-06-22,"7.805,50",Abierto,
2874,3553,2025-06-23,8471.81,Nan,
2875,7102,2025-09-19,-,Rechazado,
2876,22276,2025-09-27,"5.568,47",Nan,
2877,13349,2025-04-17,"-1,208.59",Cerrado,
2878,1667,2026-02-03,"3.822,20",Abierto,
2879,4472,2025-01-08,nan,Nan,
2880,12403,2025-10-18,nan,Nan,
2881,5503,2025-03-27,7097.28,Cerrado,
2882,13898,2025-06-28,-,Nan,
2883,22481,2025-03-30,-,Cerrado,
2884,9447,2025-05-29,"4.885,83",Cerrado,
2885,25626,2025-11-05,13446.77,Abierto,
2886,15422,2025-11-25,8162.41,Cerrado,
2887,15678,2025-03-16,-,Cerrado,
2888,19610,2026-02-19,12786.66,Abierto,
2889,119,2025-05-29,"4.034,21",Abierto,
2890,2339,2025-09-10,8770.42,Cerrado,
2891,9020,2025-12-31,nan,Nan,
2892,20091,2025-12-01,12359.38,Nan,
2893,20889,2025-06-01,-,Nan,
2894,6093,2025-01-29,-,Rechazado,
2895,21752,2026-02-24,-,Cerrado,
2896,8317,2025-10-08,8447.44,Nan,
2897,23043,2025-03-04,4398.04,Abierto,
2898,2509,2025-04-30,5795.51,Abierto,
2899,16523,2026-02-09,"2.978,67",Nan,
2900,15659,2026-02-02,9304.79,Abierto,
2901,12137,2025-01-23,2466.03,Nan,
