id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
2652,2025-05-31,2524,33,11,12,653.39,115.58,"55,807.76"
2655,2026-01-01,1180,38,6,2,-,112.23,259668.18
2656,2025-08-05,1772,37,13,10,"977,61",nan,"111,898.78"
2658,2026-01-17,1799,45,7,9,1778.86,307.11,"276,373.38"
2661,2026-01-31,2046,41,2,2,1267.47,197.35,221361.08
2665,2025-02-17,1647,80,2,8,1963.38,nan,"238.905,33"
2673,2025-10-17,1098,8,4,4,550.88,"104,48",-
2679,2025-11-24,2683,74,14,5,1638.42,395.88,222861.58
2680,2025-04-03,3710,28,2,6,"1,280.19",229.44,48994.84
2683,2025-09-17,411,42,5,11,66.25,11.28,"12,899.69"
2688,2025-01-31,1174,41,11,9,414.79,"25,71","38,317.55"
2690,2025-09-15,1113,17,14,7,1764.72,"438,48",329827.71
2692,2025-07-21,2001,8,13,10,614.34,"39,28",59376.03
2703,2025-11-24,1794,45,13,4,"1,594.12",nan,"191,030.25"
2706,2025-07-02,1735,62,8,11,1604.73,285.50,86340.91
2711,2025-11-27,807,33,10,3,"1,388.27",127.91,188932.31
2714,2025-04-16,812,38,11,11,422.81,41.64,"60,069.70"
2724,2026-01-27,940,24,6,3,942.91,"93,19","93,519.49"
2726,2025-05-04,2910,26,12,8,nan,59.21,"16,597.33"
2732,2025-04-25,1292,29,7,1,867.01,130.12,164699.99
2736,2025-08-31,2916,21,12,10,660.08,52.05,"22.403,83"
2738,2025-02-11,3721,80,15,8,1405.84,"149,65",159373.81
2740,2025-09-05,2835,51,3,1,"1.412,90",nan,"73,046.49"
2747,2025-10-16,2754,69,5,1,nan,72.79,48191.77
2751,2025-02-17,2846,19,11,8,nan,"206,55",nan
2765,2025-02-15,1449,27,2,6,"1.929,91",98.94,"299.866,80"
2766,2025-06-18,1629,9,5,2,"1,995.92",276.03,"226.975,00"
2773,2025-11-07,2001,35,3,11,nan,"101,45","166,678.88"
2778,2026-02-05,1497,30,4,11,"1.377,83",283.22,27599.11
2784,2025-10-23,2284,32,2,12,236.17,46.36,18551.71
2793,2025-02-28,2716,73,12,1,539.22,"55,45",66540.17
2797,2026-02-11,1522,80,4,10,1093.93,156.72,"207.792,88"
2802,2025-07-03,2179,17,7,4,1896.56,nan,"279,510.04"
2804,2025-12-26,2243,9,3,9,nan,90.31,341990.77
2819,2026-02-07,2587,40,5,11,315.54,-,"57.509,17"
2822,2025-09-27,2767,44,7,12,"-1,391.96",206.45,"149,315.34"
2835,2025-01-14,1538,80,11,1,-,161.89,"85.482,33"
2836,2025-02-02,1064,28,7,5,888.00,145.35,131733.70
2838,2025-01-08,1999,75,8,12,545.79,"96,54","101.152,45"
2844,2025-11-21,213,49,14,4,"1,230.45",-,140747.22
2852,2025-07-22,2159,62,10,3,1908.14,nan,-
2865,2025-02-25,1067,76,4,1,-110.84,21.87,nan
2881,2025-05-14,1396,78,9,3,217.63,nan,"18.648,75"
2886,2025-09-18,678,33,6,10,"1.820,64",425.92,nan
2893,2025-07-22,2997,77,2,8,1314.17,113.54,130116.17
2901,2025-11-17,2097,48,13,6,"1,493.57",116.15,nan
2913,2025-08-16,378,12,7,3,1627.08,nan,nan
2926,2025-01-05,713,46,2,6,958.81,"70,10","162.118,82"
2931,2025-07-13,1005,75,11,1,75.38,"17,68",2893.70
2932,2025-04-19,2461,5,7,11,51.68,9.37,"8,808.87"
2933,2025-05-14,1288,8,11,6,"1.113,31",243.52,-
2940,2025-12-30,1069,76,11,8,"1.415,45",nan,-
2954,2025-09-21,2667,15,14,1,694.14,158.53,118657.32
2957,2025-02-19,2943,42,2,4,nan,84.44,"149,002.08"
2958,2025-12-17,934,50,2,9,"1.548,62",190.73,196445.78
2960,2025-04-27,685,73,1,1,"1,585.79",318.31,233027.76
2963,2025-09-05,1258,34,8,12,-,11.97,10485.13
2967,2025-01-05,2198,46,2,2,"297,80",42.57,54508.11
2969,2025-11-20,2175,19,6,7,1218.20,99.26,-
2974,2025-09-26,1708,12,10,9,nan,23.40,"47,337.58"
2977,2025-08-25,720,69,10,3,nan,101.88,"118.494,52"
2981,2025-02-25,1010,73,4,5,"1.856,85",189.37,259330.79
2995,2025-03-21,3506,50,6,10,nan,nan,130462.15
2997,2025-04-10,2297,76,6,4,638.65,"106,84","21.808,15"
2999,2025-01-18,2058,73,6,8,nan,219.58,nan
3001,2025-07-03,2066,63,3,4,800.01,79.69,"70.012,20"
3018,2025-03-19,2053,72,1,11,494.99,"39,90",10154.67
3020,2025-04-13,159,21,14,9,1795.67,-,nan
3023,2025-01-08,169,11,13,2,"223,73",nan,"41.333,82"
3031,2025-06-26,1272,26,15,6,646.46,-,nan
3038,2025-09-08,309,47,8,8,502.75,37.50,53512.46
3041,2025-12-03,2238,59,6,11,1095.55,100.53,156740.15
3047,2025-12-22,41,36,8,11,nan,"280,12",32770.46
3049,2025-03-30,710,7,9,10,-,256.90,"35,633.12"
3050,2025-03-07,80,53,9,7,nan,130.33,"68,552.64"
3056,2025-03-03,2514,65,14,8,nan,"341,44",329335.70
3057,2025-01-29,1351,44,7,8,"1.540,86",127.78,66335.26
3063,2025-05-18,35,6,7,3,-,20.93,"58.640,63"
3066,2025-12-24,2007,38,6,4,"915,51",55.36,"141.396,65"
3075,2025-02-23,1907,65,10,3,"879,64","94,20","26.338,59"
3081,2025-12-17,2221,66,2,6,nan,"22,60","32.470,97"
3086,2025-04-22,949,26,14,12,nan,"298,29",-
3090,2025-10-19,2811,34,7,12,250.51,33.76,"29.287,70"
3096,2025-05-08,27,116,5,11,-,-,-
3100,2025-12-17,1070,36,15,3,1420.43,127.12,30257.10
3101,2025-03-26,1023,24,1,10,1986.01,nan,"335.539,66"
3108,2025-08-28,2100,65,9,12,1255.55,309.67,"226,894.73"
3110,2025-04-22,2722,37,9,1,"1.318,28",269.93,"209.554,21"
3113,2025-11-16,231,46,4,1,"561,34",nan,88985.96
3118,2025-10-08,109,38,13,8,"1.017,75",nan,nan
3125,2025-03-06,1132,17,1,5,-,nan,-
3131,2025-09-14,233,9,6,6,1223.14,101.75,"100.887,18"
3136,2025-07-09,1899,42,5,12,-,nan,50935.91
3154,2025-12-26,1172,74,13,5,"439,21","23,11",13710.21
3160,2026-01-03,71,14,13,11,"432,20",nan,70611.70
3164,2025-02-22,136,33,1,11,"1,669.91",176.01,nan
3178,2025-04-11,181,20,13,3,"433,64","88,35",28166.77
3181,2025-06-01,2429,59,6,2,1387.89,301.61,176677.66
3185,2025-06-19,616,5,12,5,nan,87.43,"85.985,13"
3195,2025-02-14,706,69,1,9,nan,140.80,125223.40
3200,2025-11-22,2397,60,3,8,424.75,-,"27,014.56"
3202,2025-03-04,1300,47,7,11,1710.46,241.31,"262.118,49"
3207,2026-01-07,2476,18,9,2,"1.012,33","148,64","70,547.54"
3212,2025-10-25,1672,15,14,3,"947,67",90.17,nan
3220,2025-11-18,2128,47,9,6,942.00,"228,48","81,745.52"
3221,2026-01-12,2540,21,14,10,"1.365,94",90.86,"157.242,30"
3226,2025-07-30,2820,6,5,10,nan,"66,44","180,106.58"
3227,2025-07-22,349,63,3,9,1565.17,120.80,42629.09
3228,2025-05-09,187,24,8,2,"0,00",205.07,"63.200,35"
3229,2025-05-14,160,2,12,12,461.92,"84,89","90.201,59"
3249,2025-01-18,1463,12,9,12,nan,-,nan
3251,2025-10-16,1620,94,4,4,1011.75,164.58,nan
3252,2025-12-22,1175,38,13,7,1230.91,"210,98","166.127,45"
3256,2026-01-28,1962,45,6,9,"566,45",nan,76124.17
3264,2025-10-29,903,36,10,7,"220,11",49.64,20091.47
3274,2025-07-06,566,9,6,8,-,190.16,nan
3277,2025-10-16,937,41,5,9,1237.85,"236,33","29.915,47"
3284,2025-09-10,789,76,3,7,"1,658.76",209.80,322345.02
3292,2025-10-24,1478,74,14,7,nan,42.88,"27.076,36"
3298,2025-11-28,2231,5,1,1,"1.539,83",261.78,"199,295.40"
3299,2025-04-15,1042,53,8,1,"767,10",174.59,"43,169.15"
3300,2026-01-17,20,80,5,9,-,"320,94","152,308.36"
3302,2025-03-26,2807,3,5,9,"1,429.32","187,30",244181.84
3303,2025-08-01,2403,72,11,4,396.60,93.07,65779.47
3305,2026-01-29,352,69,2,12,-,nan,18708.32
3311,2026-02-08,169,7,6,1,-,248.78,74702.36
3331,2025-05-03,1047,11,4,6,1249.63,187.38,35164.44
3332,2025-09-08,159,2,9,8,"1,853.77",280.68,-
3333,2026-01-03,1245,8,6,11,-,-,nan
3343,2025-10-16,67,57,4,9,"947,07",nan,"134.235,74"
3344,2026-01-19,173,10,3,8,-,70.84,"45,543.34"
3351,2025-07-03,1384,33,13,9,73.41,8.92,-
3353,2026-02-05,200,11,9,7,1439.09,355.08,nan
3362,2025-10-06,2683,20,13,1,"1,259.88",67.24,"27,736.02"
3363,2025-04-23,2006,59,10,10,-,218.96,223932.62
3367,2025-09-20,710,51,11,10,0.00,241.98,"163,333.79"
3379,2025-10-10,2539,20,15,7,nan,48.14,21671.30
3380,2025-12-21,1180,47,6,5,nan,50.08,"31.110,69"
3382,2025-11-27,1207,29,12,7,nan,171.39,-
3389,2025-01-01,2740,69,2,8,-1626.21,"400,73",167731.70
3393,2025-12-28,1552,72,3,9,"1.574,38",219.28,"238,996.99"
3394,2025-01-28,1406,18,10,2,nan,211.10,200140.81
3401,2025-06-11,956,28,5,12,"1.993,12",-,298022.21
3405,2026-01-22,442,56,11,12,-,380.63,"94,622.85"
3407,2025-02-21,2444,73,10,8,"1.403,46","327,10",119815.43
3408,2025-03-07,2728,48,2,3,nan,104.68,61915.62
3414,2025-04-06,1039,34,4,4,"1,891.60",460.20,"324,821.40"
3426,2025-05-04,2981,2,7,10,-,249.83,"323.950,45"
3429,2025-04-24,1240,68,2,9,-,143.72,"66.567,41"
3432,2025-01-04,2638,39,5,7,-,"404,12",nan
3434,2025-07-01,1807,29,11,11,585.57,660.89,nan
3441,2026-01-29,2110,70,5,5,nan,321.02,"16.207,02"
3443,2026-02-05,1745,20,1,7,1791.71,211.84,193915.09
3454,2025-02-25,1422,50,8,10,nan,177.41,"103,541.51"
3459,2025-04-19,2475,120,6,2,nan,288.46,nan
3461,2025-07-22,2003,15,3,4,nan,-,nan
3467,2025-05-24,2008,16,15,1,1684.45,nan,"48.115,10"
3469,2025-08-18,2095,70,12,4,nan,12.80,"44,133.60"
3471,2025-08-01,1629,13,5,10,1061.48,-,"154,227.99"
3480,2025-12-31,3528,98,3,4,"1,677.36","202,65","190,375.17"
3483,2025-12-23,1982,36,1,12,"272,99","64,68",50990.24
3486,2025-02-28,561,28,14,8,nan,"461,73",nan
3488,2026-01-18,2966,10,2,6,"-1.108,14",nan,"117,015.29"
3502,2025-08-29,2731,76,13,3,1323.97,109.72,nan
3503,2025-12-15,744,79,14,4,"1.468,12","294,30","208,024.37"
3511,2025-09-28,1935,36,15,11,349.06,"85,24",nan
3524,2025-10-24,2891,34,5,8,"1.872,48","94,77",324411.61
3526,2025-07-14,3550,21,9,10,"1.340,82",219.98,168637.17
3529,2025-06-09,1736,32,15,6,0.00,nan,-
3540,2025-09-09,458,23,8,8,"1,017.79",74.35,nan
3543,2025-08-11,1190,79,5,3,"87,61",19.64,8771.13
3544,2025-09-13,736,55,9,3,"1,911.12",395.92,158755.95
3545,2025-04-03,1067,65,14,5,1712.33,124.64,-
3549,2025-11-14,322,18,6,8,494.38,87.53,25003.36
3559,2026-02-06,1268,30,7,3,117.00,nan,20065.73
3568,2025-05-18,894,42,12,1,1596.39,nan,284746.75
3574,2025-07-03,2419,12,7,6,nan,nan,256025.43
3578,2025-12-24,3630,18,14,11,"1,609.14",-,222228.27
3580,2026-02-05,2983,16,2,9,624.24,130.01,57020.38
3583,2026-02-18,1230,19,1,10,1092.84,"137,21","180.153,62"
3589,2025-06-20,2217,13,2,10,662.84,62.56,"62.414,73"
3590,2026-02-11,1023,49,9,6,"1,117.07",-,"160,063.75"
3596,2025-11-01,1848,53,5,5,453.71,30.69,22638.39
3597,2025-03-28,742,37,2,5,"1.829,50",117.98,214088.95
3599,2025-08-01,2446,50,13,8,-,51.85,"96,011.41"
3605,2025-08-15,1366,59,12,9,65.35,nan,7939.97
3609,2025-03-05,2304,43,11,6,201.81,336.02,"20.993,38"
3611,2025-08-16,1010,16,5,4,150.61,32.26,"30.073,30"
3620,2026-01-22,1478,41,14,1,"1,816.20",326.69,nan
3624,2026-01-01,1722,3,13,7,542.80,130.48,"36,639.03"
3641,2025-12-26,2721,22,8,12,943.18,"211,79","164.672,36"
3647,2025-09-10,2037,24,1,8,-,-,nan
3649,2025-10-09,1272,77,14,9,886.86,"55,13","77.598,71"
3656,2025-09-23,1520,27,4,3,444.12,-,nan
3658,2025-10-03,628,31,3,11,0.00,126.13,313310.72
3667,2025-09-14,2967,39,12,12,1734.47,"323,82",107767.82
3699,2025-02-01,1776,15,15,9,781.20,"98,19",nan
3700,2025-06-01,266,3,9,12,1119.28,268.84,-
3702,2025-11-12,2903,68,14,6,937.13,"184,07",nan
3706,2025-03-20,2212,38,5,6,nan,38.08,"42,449.91"
3707,2026-01-08,901,68,5,9,-274.24,"31,54","6.211,47"
3714,2025-05-02,40,39,15,5,525.81,"112,63","24,720.40"
3724,2025-03-18,895,7,5,6,-,335.67,"54.229,89"
3725,2026-02-14,369,22,5,10,1886.96,nan,"220.754,06"
3726,2025-03-16,1755,79,5,2,1766.40,nan,63517.15
3735,2025-10-11,2519,15,8,7,"466,03",-,22139.11
3736,2025-07-26,1106,43,10,10,-,60.64,"102,631.51"
3743,2025-11-30,475,11,7,11,432.50,-,"24,338.75"
3752,2025-05-03,294,15,10,8,1583.56,"133,07","304.546,89"
3757,2025-09-10,2805,15,5,10,"202,53",27.61,18433.27
3761,2025-12-01,2524,63,2,3,274.53,"39,49",22917.36
3765,2025-10-11,1956,37,3,3,nan,202.57,242485.87
3768,2025-05-11,770,1,13,1,"575,36",32.32,"30.954,73"
3785,2025-09-03,979,71,4,4,nan,164.31,187645.55
3787,2025-10-04,1973,64,9,2,nan,147.51,"140.513,80"
3790,2025-03-23,673,18,6,5,637.52,146.91,87363.25
3791,2025-10-17,421,77,8,7,"-1.745,57","224,52",nan
3801,2025-05-05,560,23,13,9,974.08,nan,"45,893.81"
3803,2025-05-24,397,41,8,5,"1,894.88",nan,128220.88
3810,2025-08-10,3552,7,12,1,262.93,60.84,"16.453,05"
3813,2025-03-04,614,66,14,9,nan,141.98,"74,045.16"
3817,2025-06-23,1631,76,9,3,-,nan,"182,140.04"
3818,2025-03-08,1912,60,6,5,"1.878,24",420.05,"162,215.85"
3821,2025-12-18,2217,50,14,12,726.25,38.91,124016.12
3827,2026-01-24,744,19,1,9,1278.57,87.31,182729.70
3828,2025-02-17,536,66,5,1,"1.569,26",333.87,171362.99
3838,2026-02-04,453,57,8,6,966.22,213.68,164970.33
3850,2025-06-13,1842,37,5,2,-,"201,07",218747.19
3851,2025-11-23,313,72,6,2,"1.740,50","420,45",279212.72
3855,2025-05-21,1070,35,11,5,50.86,7.20,2204.66
3859,2025-07-17,1747,12,1,3,"1,525.84","100,92",223031.86
3862,2025-03-04,1960,7,14,11,"1.393,89",186.08,259479.61
3866,2025-02-04,916,22,2,5,"1,380.36",nan,146267.82
3867,2026-01-11,2244,34,8,7,1740.63,87.84,nan
3875,2025-10-03,1343,2,15,5,1969.31,416.27,342612.29
3877,2025-08-03,2850,51,2,5,nan,"104,04","76,010.43"
3888,2025-03-20,2206,43,12,7,687.60,"111,03","21,458.48"
3889,2025-05-18,1720,43,1,4,"345,87","66,44","59,985.57"
3891,2025-11-18,2932,25,12,11,"1.541,81",182.06,-
3898,2025-09-05,987,36,12,8,618.38,53.87,20572.35
3899,2025-02-25,2607,6,3,11,126.99,10.32,"20,362.49"
3902,2025-02-19,3689,29,4,12,1906.25,223.48,-
3909,2025-01-13,2940,70,13,10,"625,28",81.99,"30.103,76"
3910,2025-11-21,381,61,7,6,nan,23.29,-
3915,2025-10-18,1949,28,1,2,644.27,"41,27",23958.86
3929,2025-09-23,172,73,3,3,nan,389.26,"146.927,41"
3933,2025-10-05,935,7,5,1,nan,nan,"94,406.82"
3935,2025-04-04,126,34,15,4,0.00,nan,92172.37
3937,2026-01-16,5,78,7,7,nan,167.84,"177.938,02"
3939,2025-12-29,327,42,10,7,675.49,64.54,"28,103.86"
3942,2025-06-01,955,9,10,5,"785,38",155.93,"80,052.41"
3947,2025-03-16,282,41,8,3,1837.03,nan,122260.44
3953,2025-03-19,1168,41,1,8,"794,33",86.06,73617.04
3962,2025-10-02,202,47,11,1,141.69,"27,45","28.035,43"
3968,2025-05-22,2164,37,3,10,1574.39,nan,189744.83
3970,2025-06-02,2096,71,4,8,"1.002,20",-,"166.261,85"
3972,2025-07-13,625,26,11,6,"1,959.75",nan,304054.11
3973,2025-05-28,150,42,8,10,nan,59.75,"70,626.10"
3980,2025-07-16,262,118,13,4,-,121.99,"38,901.98"
3993,2025-04-30,969,7,7,7,873.86,50.77,nan
3994,2026-01-27,674,5,14,6,72.83,8.78,"11.850,91"
3995,2025-04-29,1946,69,10,5,1678.73,"281,50",286442.34
3999,2025-03-17,85,41,14,4,"1.331,47",316.97,"239,524.85"
4005,2025-10-21,1622,3,9,8,"1,792.50",308.47,235914.45
4009,2025-12-02,582,70,13,4,333.04,nan,"44,630.44"
4015,2025-06-06,1984,72,4,7,nan,431.32,-
4018,2025-11-05,374,41,5,1,-,29.85,"25,557.16"
4028,2025-04-17,768,58,15,8,-,-,"87.851,06"
4030,2025-01-02,1422,67,2,7,-1790.26,"347,32",nan
4033,2025-06-29,1587,42,14,8,-,"42,17",88409.25
4035,2025-05-16,504,43,4,6,643.09,98.94,34605.23
4036,2025-06-23,2253,22,1,10,"522,04",62.10,37862.14
4040,2025-08-09,2402,54,7,9,314.14,34.47,nan
4049,2025-10-01,2775,47,1,2,560.14,86.84,57233.59
4054,2025-03-20,2390,47,11,12,"794,36",nan,19441.91
4057,2026-01-07,2413,70,6,2,294.61,38.46,43710.54
4059,2025-09-14,1054,68,7,1,0.00,113.91,"141,636.37"
4071,2025-09-23,1574,29,2,10,768.15,126.21,-
4076,2025-06-01,812,79,11,7,nan,294.01,nan
4080,2025-08-23,310,65,10,4,-,91.37,53175.74
4082,2025-11-21,2139,15,6,10,1358.23,"243,45",nan
4089,2025-12-15,1474,75,13,5,-,113.15,85808.03
4093,2025-11-03,2749,29,15,10,nan,"217,93","36,629.44"
4100,2025-08-04,869,38,9,7,"701,10",nan,-
4102,2025-03-25,1797,71,1,9,1765.19,91.92,213878.48
4109,2025-06-29,1435,32,3,12,1982.49,171.03,"274,626.86"
4112,2025-10-19,339,66,11,3,"1,727.58",380.02,336182.44
4115,2025-11-02,1650,43,1,2,954.73,76.47,"60,175.69"
4117,2025-07-02,930,61,7,7,263.43,18.89,45751.81
4119,2025-07-29,1541,57,15,2,-,69.87,27527.88
4122,2025-01-07,945,45,8,5,532.80,-,77743.62
4123,2025-04-26,9,34,15,1,951.86,67.51,105297.07
4128,2025-10-20,429,22,3,7,-,104.93,"71,241.50"
4138,2025-05-19,1991,63,15,8,nan,270.55,nan
4152,2026-02-15,1986,34,5,9,"1.738,80",293.40,206976.23
4168,2025-12-10,3770,56,3,1,nan,nan,276074.43
4174,2025-04-12,255,50,10,11,"331,86",nan,nan
4177,2025-09-28,2872,53,11,12,750.97,171.46,28036.76
4178,2025-04-03,1413,39,9,11,1345.16,240.90,"54.913,53"
4179,2025-02-17,2159,60,15,12,907.04,200.31,"176,845.70"
4181,2026-02-15,607,33,2,6,"1,472.34",204.76,74159.91
4185,2025-09-17,2375,52,6,8,175.18,17.99,31775.18
4189,2026-02-03,2099,32,7,8,"1,229.34","2,077.76",49317.28
4191,2026-01-13,3733,32,5,3,"1,345.26",91.86,222321.43
4197,2025-10-23,2557,57,4,7,"1,725.99",nan,280209.76
4198,2025-11-24,1450,6,14,9,871.47,-,nan
4214,2025-04-09,1022,73,13,10,"1,830.51",94.55,"254,883.11"
4225,2025-07-25,1530,65,6,6,1486.25,301.26,266496.34
4226,2025-12-10,1793,12,8,3,"1,505.99",182.13,"140.974,84"
4232,2025-05-05,306,10,15,6,818.27,193.15,"31.242,09"
4233,2025-07-01,2663,50,8,12,598.50,83.96,"47,312.83"
4238,2025-09-15,2341,33,1,7,307.86,50.76,"8,645.89"
4246,2025-08-28,34,75,5,5,631.92,94.10,-
4252,2025-10-25,2105,10,11,1,"1.475,39",225.67,-
4253,2025-02-06,2143,9,5,10,785.47,"128,34","155,308.55"
4264,2026-01-12,2761,74,7,2,"1,370.84",1794.89,37333.58
4270,2025-01-09,619,1,1,6,410.77,48.51,"67,444.03"
4279,2025-07-11,1818,10,1,2,nan,60.38,"36.673,71"
4284,2025-08-13,2340,25,15,5,-,119.83,194301.11
4292,2025-10-10,9,8,12,6,847.27,"86,08",-
4293,2025-08-30,2208,47,5,6,1599.11,"181,41",nan
4295,2025-06-18,2462,7,5,7,"1.113,13",219.04,"187.418,48"
4297,2025-12-18,2620,57,2,5,991.83,"136,94","195,959.79"
4306,2025-07-28,2473,80,4,8,"1.903,17",nan,189443.70
4313,2025-01-10,1251,47,6,3,nan,390.24,"156.446,83"
4319,2025-06-23,2001,73,15,6,nan,"99,21","131,611.76"
4324,2025-07-09,1116,1,12,12,"1.855,95",423.73,-
4329,2025-11-05,3594,52,3,7,nan,97.86,83684.42
4330,2025-03-24,1629,74,8,10,718.28,87.39,"104.363,80"
4340,2026-02-01,1827,80,14,4,"1,338.97",313.77,182955.91
4351,2025-07-26,1497,45,7,3,230.68,29.09,"12.428,73"
4352,2025-08-25,105,6,13,1,1583.74,nan,281517.34
4355,2025-09-08,1394,65,11,6,1623.60,112.17,nan
4364,2025-05-11,65,60,11,2,631.31,-,"96,095.97"
4371,2025-12-05,1487,32,11,9,nan,260.63,84292.37
4379,2026-02-14,1088,11,15,6,-,"198,40",nan
4381,2025-04-17,1002,15,7,5,72.08,4.35,"11.742,80"
4383,2025-01-29,1793,73,8,8,"1.448,17",89.05,"106.229,43"
4391,2025-02-12,1172,2,2,10,"149,96","32,46",26632.11
4401,2025-06-01,1657,36,9,5,"1,725.55",116.27,nan
4411,2025-08-13,2394,71,15,4,125.71,11.02,nan
4412,2025-07-19,1289,50,4,6,"1,185.53",nan,"69.093,45"
4414,2026-01-30,100,12,8,10,1710.57,168.89,"327,486.19"
4420,2025-10-10,668,8,11,2,669.70,80.42,"19,298.58"
4426,2025-11-11,1467,52,13,2,nan,494.30,"154,930.71"
4431,2026-01-11,688,69,4,8,"1,235.64","72,86",-
4432,2025-05-26,1025,12,5,4,nan,-,"105.779,77"
4435,2025-11-23,227,60,15,6,95.44,17.03,-
4436,2025-01-21,1888,71,15,2,nan,71.67,"50.890,18"
4442,2025-10-03,571,30,2,7,698.68,"109,64",66684.93
4444,2025-05-06,186,41,4,11,1078.97,"106,19",114795.75
4450,2025-06-22,2761,56,9,2,1133.42,184.17,nan
4459,2025-07-27,821,69,1,8,"1.629,64",272.16,nan
4463,2025-12-12,2286,64,7,6,"1,288.12",nan,154609.56
4484,2025-03-20,1203,43,9,6,349.56,52.12,"14.734,65"
4488,2025-12-30,1165,17,5,2,nan,"175,03","128,805.76"
4489,2026-01-26,1171,43,8,6,825.17,"177,42",nan
4496,2025-03-24,292,30,3,11,838.08,159.87,nan
4498,2025-12-18,1831,55,15,12,1172.05,-,170045.89
4499,2025-11-27,2081,47,14,3,716.41,146.78,"51.561,67"
4511,2025-07-05,2634,22,2,6,1987.19,"247,20","353,211.56"
4521,2025-01-16,2150,16,1,10,nan,21.74,nan
4522,2025-02-14,2690,52,5,3,-145.01,7.58,nan
4525,2025-03-26,2331,16,4,11,1267.15,228.71,"39,592.30"
4527,2025-12-01,2524,42,7,4,1167.58,nan,"65,473.50"
4545,2025-10-04,2619,61,1,10,712.80,97.10,"62.766,43"
4570,2025-05-04,75,24,2,6,nan,"46,91",32499.08
4573,2025-12-19,205,36,8,12,314.51,51.71,"51,411.46"
4580,2025-02-26,208,63,3,3,-,191.24,"207,044.28"
4586,2025-04-19,2272,62,13,10,1961.67,100.91,"43.185,92"
4597,2026-01-22,1276,54,3,4,408.26,"99,79","57,669.52"
4609,2025-01-29,1548,36,13,9,"1,648.40",131.42,92362.01
4618,2025-06-20,1047,48,15,9,908.89,"137,74","49.684,58"
4628,2026-01-23,1565,79,6,1,nan,13.72,"4.305,97"
4638,2025-05-07,1996,8,7,11,nan,263.84,"313,652.67"
4639,2026-02-09,491,52,3,9,397.01,22.18,"46.185,56"
4643,2025-08-04,2897,48,14,8,"1.560,33",nan,"254,229.23"
4653,2025-08-25,1943,46,11,8,1468.89,84.49,"87,359.48"
4655,2025-08-31,205,32,2,1,134.83,15.62,"5,429.36"
4658,2025-12-06,1254,19,10,5,"1,575.25",nan,"113,201.45"
4660,2026-02-04,676,73,5,11,272.15,"62,83",53236.45
4662,2025-12-10,535,75,4,7,nan,39.81,nan
4667,2025-09-12,676,53,1,9,1134.02,69.32,-
4672,2026-01-09,166,29,15,2,797.48,183.04,"106.703,16"
4673,2025-12-07,1292,72,13,9,nan,120.11,nan
4675,2025-02-19,1738,51,1,4,479.45,116.45,"48.506,08"
4682,2025-02-28,948,31,12,10,"313,26",41.86,35741.27
4689,2025-03-28,1703,69,5,4,257.49,359.05,"17,889.67"
4699,2025-12-03,509,11,12,8,"1,567.40",358.09,nan
4700,2025-06-13,1393,40,6,10,755.13,82.18,-
4703,2025-01-18,89,69,15,10,1653.49,178.22,286372.63
4711,2025-07-11,438,36,6,9,820.74,87.33,141608.12
4728,2025-06-23,1985,27,11,7,"1.677,71","99,76","263,335.65"
4731,2026-01-14,2338,80,11,6,828.07,206.40,78217.76
4737,2025-03-21,382,63,12,11,360.74,69.10,9554.15
4745,2025-10-31,17,10,12,10,1962.36,"127,07","331.832,67"
4747,2025-08-23,1130,50,6,10,221.56,49.46,"8.140,11"
4748,2025-10-28,2195,1,10,3,-,"109,28",51743.71
4752,2025-09-30,511,47,12,3,"1.000,38","181,79",166529.54
4753,2025-03-08,1987,61,15,3,-,50.97,"71.489,77"
4754,2025-01-15,2671,61,8,9,"875,52","101,00",-
4757,2025-03-17,1759,7,5,1,-,188.15,"141.932,43"
4767,2025-07-26,2511,10,11,9,582.28,nan,42533.50
4769,2025-09-18,1600,38,15,12,91.84,18.85,"5,351.24"
4771,2025-08-22,1756,37,8,5,-,"165,87",-
4777,2025-11-23,2701,63,3,6,571.27,95.07,"90.339,84"
4782,2025-09-06,1267,38,1,2,-,"95,89",38529.82
4783,2026-01-17,1572,74,14,11,1600.00,129.81,-
4788,2026-01-10,1980,43,8,6,327.85,65.22,13081.23
4789,2025-04-23,784,55,8,4,1459.64,128.13,49174.92
4795,2025-03-27,2264,1,11,5,434.91,86.97,84670.06
4797,2025-12-25,1454,52,3,10,"333,79",nan,"53.868,82"
4815,2025-03-07,1892,4,8,10,706.93,168.16,35279.73
4816,2025-04-10,1503,72,5,12,nan,124.17,nan
4832,2025-02-28,2813,17,9,6,"1,349.57","279,61",203754.28
4837,2025-01-16,2350,9,2,8,1992.67,421.71,"260.803,77"
4841,2025-12-20,432,46,15,8,257.42,54.36,"29.188,90"
4843,2025-09-29,1339,15,9,9,733.98,64.24,65329.87
4847,2025-07-25,272,1,2,9,"146,56",-,nan
4850,2025-07-17,482,9,1,7,1464.89,173.38,200070.49
4862,2025-10-13,405,2,3,2,"97,30",nan,11085.56
4869,2025-01-18,2049,37,15,7,"1.102,71",110.78,"50.814,71"
4870,2025-07-15,2782,34,11,12,406.03,34.63,"61.680,90"
4873,2026-01-12,1987,32,6,10,752.44,38.98,52485.24
