id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
380,,1145,13,15,1,"1,907.50","471,37","227.662,64",fecha_emicion_vacio
381,,243,34,10,9,858.13,57.01,"141.537,21",fecha_emicion_vacio
382,,1204,29,13,1,-,73.38,"163,339.83",fecha_emicion_vacio
383,,234,34,13,4,nan,"73,81",108825.24,fecha_emicion_vacio
384,,1158,68,2,2,"1.861,73",346.31,"57.069,12",fecha_emicion_vacio
385,,2090,16,3,8,"766,05",50.66,127959.71,fecha_emicion_vacio
386,,117,43,4,7,nan,21.80,43701.61,fecha_emicion_vacio
387,,48,63,2,4,"1,487.16",267.57,84325.70,fecha_emicion_vacio
388,2025-12-01,1001,47,14,4,-,nan,"87.870,06",
389,,581,53,13,12,216.28,nan,nan,fecha_emicion_vacio
390,,2187,14,5,10,"1.182,03",nan,"89,798.89",fecha_emicion_vacio
391,,2575,43,15,11,-,59.01,"30,926.40",fecha_emicion_vacio
392,,1062,38,15,3,nan,79.40,"109.425,04",fecha_emicion_vacio
393,,1157,7,1,7,"66,98","10,96","11,874.36",fecha_emicion_vacio
394,,1895,76,4,9,735.69,132.66,"53,150.39",fecha_emicion_vacio
395,,1038,46,12,4,1225.95,71.97,191272.59,fecha_emicion_vacio
396,,588,51,3,6,1353.44,309.33,nan,fecha_emicion_vacio
397,,2761,77,9,9,nan,nan,"26.510,38",fecha_emicion_vacio
398,,1255,78,12,12,1796.91,"345,46","150,449.96",fecha_emicion_vacio
399,,2988,14,9,4,308.81,24.40,44128.80,fecha_emicion_vacio
400,,1674,35,12,1,"1,544.57",nan,42133.22,fecha_emicion_vacio
401,,1435,1,3,12,"1,745.43",-,"260,632.03",fecha_emicion_vacio
402,,1721,63,8,5,405.99,71.04,nan,fecha_emicion_vacio
403,,1714,75,3,2,nan,-,45428.93,fecha_emicion_vacio
404,,1407,28,14,8,nan,42.22,19368.57,fecha_emicion_vacio
405,,2328,47,1,8,"1.264,26",275.94,"131.575,43",fecha_emicion_vacio
406,2025-09-22,1393,7,15,3,1384.51,194.90,nan,
407,,618,23,1,9,"1,327.66",-,"234.801,96",fecha_emicion_vacio
408,,1694,5,3,4,"458,92",97.55,nan,fecha_emicion_vacio
409,,686,26,1,9,-1075.26,65.95,105494.60,fecha_emicion_vacio
410,,1818,66,11,9,nan,nan,"98.744,66",fecha_emicion_vacio
411,,177,38,10,8,393.15,nan,"37.040,34",fecha_emicion_vacio
412,,2826,18,1,5,"1,596.80",373.29,219135.53,fecha_emicion_vacio
413,,1069,25,15,5,1229.31,"110,93",151597.25,fecha_emicion_vacio
414,2025-08-15,2278,72,11,12,867.96,132.06,147649.90,
415,,2645,56,8,11,344.91,46.82,65854.06,fecha_emicion_vacio
416,,297,21,5,10,"464,88",101.67,45376.39,fecha_emicion_vacio
417,2025-10-07,60,35,8,1,620.81,90.95,nan,
418,,206,29,11,12,360.12,86.63,"69,683.94",fecha_emicion_vacio
419,,111,71,13,6,942.78,142.54,116621.23,fecha_emicion_vacio
420,,2211,1,15,6,"1.837,90",390.08,"107,175.91",fecha_emicion_vacio
421,,1662,44,11,4,293.77,44.98,28807.95,fecha_emicion_vacio
422,2025-08-07,181,4,8,5,1880.35,131.37,"131.698,52",
423,,807,50,9,8,"210,77",41.24,35549.86,fecha_emicion_vacio
424,,1234,1,12,6,"547,19",68.36,60347.81,fecha_emicion_vacio
425,,1481,30,11,2,538.85,105.16,"69,395.89",fecha_emicion_vacio
426,,897,74,14,10,"1,677.27",259.69,287389.71,fecha_emicion_vacio
427,,2943,35,9,5,1849.84,222.39,187959.06,fecha_emicion_vacio
428,,1293,54,9,10,1683.76,"278,40",304002.46,fecha_emicion_vacio
429,2026-01-04,1774,50,7,5,987.28,"127,17","119.643,51",
430,,758,10,8,6,"170,94","28,14","19,950.67",fecha_emicion_vacio
431,2025-03-27,21,56,2,11,1414.67,"173,10",38629.85,
432,,1557,62,3,5,-,207.90,nan,fecha_emicion_vacio
433,,82,11,2,2,"1,611.89","244,46","226.220,87",fecha_emicion_vacio
434,,2333,51,2,6,-,17.35,nan,fecha_emicion_vacio
435,2025-12-31,365,31,6,6,"1.939,31",nan,"357.795,18",
436,,1901,69,15,3,687.69,"128,26",125649.50,fecha_emicion_vacio
437,,1256,61,7,12,1900.51,nan,"172,566.66",fecha_emicion_vacio
438,2025-08-11,1972,73,12,10,-1778.57,nan,"295,736.23",
439,,770,70,11,8,359.75,83.83,"15.237,57",fecha_emicion_vacio
440,,1109,54,12,3,nan,"23,62","27,679.23",fecha_emicion_vacio
441,2026-01-10,539,50,3,6,"0,00",81.86,"99.567,79",
442,,3881,19,15,5,"1,081.98",nan,-,fecha_emicion_vacio
443,2025-10-17,2491,60,1,3,566.75,28.78,"105.991,94",
444,,2825,31,15,3,1525.16,"225,41",203346.47,fecha_emicion_vacio
445,2025-04-26,1383,42,5,9,"1,857.17",-,"350,577.41",
446,,1091,23,8,12,nan,11.62,"4,844.80",fecha_emicion_vacio
447,,2535,70,10,11,-,267.96,"320,624.01",fecha_emicion_vacio
448,,459,77,2,3,"1,973.47",235.49,125583.09,fecha_emicion_vacio
449,,2759,98,3,1,1674.80,"320,29","291,662.21",fecha_emicion_vacio
450,,1094,38,5,4,1656.24,330.83,"201,095.50",fecha_emicion_vacio
451,,1809,51,12,9,516.00,42.02,nan,fecha_emicion_vacio
452,,2214,48,4,1,77.82,13.04,"14.156,41",fecha_emicion_vacio
453,,1649,48,9,7,285.16,23.71,"39.481,15",fecha_emicion_vacio
454,,1449,53,14,9,"605,84",129.93,nan,fecha_emicion_vacio
455,,2987,64,7,10,"1,365.51",166.31,"228.125,25",fecha_emicion_vacio
456,,747,73,14,7,"1.486,69","227,71",200312.11,fecha_emicion_vacio
457,,2597,48,14,12,436.02,77.71,nan,fecha_emicion_vacio
458,,2233,10,4,8,nan,59.29,-,fecha_emicion_vacio
459,2025-07-09,135,12,12,11,"1.350,74",320.20,nan,
460,,1917,69,15,4,"1.335,50","242,06",207368.93,fecha_emicion_vacio
461,2025-08-09,1607,49,10,5,"1,391.27","131,33",260544.91,
462,,1340,43,10,3,"701,69",123.95,"34,895.13",fecha_emicion_vacio
463,,1004,39,12,7,"1.847,53","395,39",238392.21,fecha_emicion_vacio
464,,1630,14,1,6,-,59.17,-,fecha_emicion_vacio
465,2025-09-25,1929,79,3,5,"1.945,13",332.26,nan,
466,,2898,42,7,2,nan,54.71,14166.74,fecha_emicion_vacio
467,2025-10-24,781,35,8,7,nan,251.38,"162,310.51",
468,,114,10,7,4,-236.81,48.04,"12,425.07",fecha_emicion_vacio
469,,273,38,13,1,1207.61,103.23,nan,fecha_emicion_vacio
470,,3857,93,2,11,1557.90,229.31,"120.949,16",fecha_emicion_vacio
471,,714,38,14,5,1082.72,"109,83",64280.36,fecha_emicion_vacio
472,,473,15,8,11,0.00,31.72,nan,fecha_emicion_vacio
473,,2945,67,1,9,1869.53,"169,04",-,fecha_emicion_vacio
474,,729,34,12,2,"1,115.45",86.74,"170,089.33",fecha_emicion_vacio
475,,405,56,8,10,725.33,78.35,nan,fecha_emicion_vacio
476,,1774,60,13,12,-1097.18,216.55,"210,170.63",fecha_emicion_vacio
477,,65,22,3,1,"1.248,84",137.09,133624.56,fecha_emicion_vacio
478,,2138,36,13,2,168.26,215.65,"16,914.26",fecha_emicion_vacio
479,,2034,65,5,7,931.56,"138,27",nan,fecha_emicion_vacio
480,,1343,1,2,8,1810.40,nan,"184,337.17",fecha_emicion_vacio
481,,1479,14,2,3,"173,26",15.36,"4,328.71",fecha_emicion_vacio
482,,170,52,6,2,"178,98",nan,26558.18,fecha_emicion_vacio
483,2025-10-18,1785,66,9,7,1906.65,"335,86","68.871,39",
484,,2805,11,4,9,1966.19,303.27,243726.68,fecha_emicion_vacio
485,,1799,54,15,2,1189.72,"139,99","81.181,00",fecha_emicion_vacio
486,,1980,60,13,1,-301.43,24.27,"17,185.86",fecha_emicion_vacio
487,2025-06-15,777,20,1,10,1838.94,325.90,250058.90,
488,2025-03-29,2538,78,15,4,469.17,-,68548.42,
489,,1736,26,12,10,1609.82,"179,76","143,503.16",fecha_emicion_vacio
490,,983,78,2,9,"1,479.43",197.15,"150.480,65",fecha_emicion_vacio
491,,1600,21,1,2,"851,47","75,68","58,436.85",fecha_emicion_vacio
492,,868,52,3,9,"1.135,38",98.08,"67.086,05",fecha_emicion_vacio
493,,604,11,2,2,-,"99,01","118,835.36",fecha_emicion_vacio
494,,1230,49,4,9,"263,84",32.56,"12.942,83",fecha_emicion_vacio
495,,2403,77,15,9,nan,"167,88","196,931.25",fecha_emicion_vacio
496,,251,60,6,2,559.13,"137,72",76692.82,fecha_emicion_vacio
497,,703,34,6,12,-,28.27,"65,152.17",fecha_emicion_vacio
498,2025-06-07,843,7,14,11,188.47,19.55,17873.98,
499,,2487,14,15,3,"1.608,01",336.33,182343.65,fecha_emicion_vacio
500,,2382,2,2,2,1805.76,205.29,-,fecha_emicion_vacio
501,,1703,66,4,11,310.65,73.03,nan,fecha_emicion_vacio
502,,1560,80,10,11,"1,517.28","213,23",269343.52,fecha_emicion_vacio
503,,2629,61,4,8,-,nan,44153.87,fecha_emicion_vacio
504,,2703,61,12,7,nan,-,nan,fecha_emicion_vacio
505,,1817,56,1,8,658.17,nan,"17,945.01",fecha_emicion_vacio
506,,1777,4,14,3,"1.084,94","220,79",145253.08,fecha_emicion_vacio
507,,71,63,6,2,1604.54,nan,"57,680.77",fecha_emicion_vacio
508,,1415,75,5,1,1028.33,253.52,nan,fecha_emicion_vacio
509,,1832,54,15,11,"1,856.75","380,05",145000.82,fecha_emicion_vacio
510,,699,43,14,12,"1,124.08",121.50,-,fecha_emicion_vacio
511,2025-03-31,2545,36,10,11,nan,380.95,121142.67,
512,,2723,67,6,5,-,"6,23",15008.20,fecha_emicion_vacio
513,,907,70,6,2,"1.428,97",129.10,270769.71,fecha_emicion_vacio
514,2026-01-18,687,3,5,1,1046.69,81.80,95894.63,
515,2025-03-15,2136,23,11,7,1808.77,450.96,326950.13,
516,,1576,7,4,4,1971.56,389.57,279818.51,fecha_emicion_vacio
517,,741,3,11,10,1840.16,124.09,192886.75,fecha_emicion_vacio
518,,1875,60,8,4,nan,nan,"328.641,34",fecha_emicion_vacio
519,,1468,15,2,1,322.43,56.38,39773.58,fecha_emicion_vacio
520,,1496,9,5,11,1064.04,124.78,171718.88,fecha_emicion_vacio
521,,2939,14,6,11,1998.20,"398,18",nan,fecha_emicion_vacio
522,,1045,18,8,12,"1.763,56",402.61,179266.06,fecha_emicion_vacio
523,,938,47,9,10,-,nan,nan,fecha_emicion_vacio
524,,1574,43,10,10,"181,08",34.65,"22,655.97",fecha_emicion_vacio
525,,25,4,5,2,"1.938,64",162.80,343418.50,fecha_emicion_vacio
526,2026-02-08,284,65,10,8,"1,536.08",260.86,126568.35,
527,,2629,44,15,1,1498.66,346.97,"218,178.19",fecha_emicion_vacio
528,,2872,55,1,11,533.97,"70,87","31.974,56",fecha_emicion_vacio
529,,1326,23,8,6,nan,52.59,"67.713,30",fecha_emicion_vacio
530,,214,55,15,7,1066.08,161.64,-,fecha_emicion_vacio
531,,177,73,4,7,1871.73,183.05,"121,960.34",fecha_emicion_vacio
532,,1369,54,4,3,306.81,nan,"57.557,29",fecha_emicion_vacio
533,,2867,50,10,8,"1,129.22",175.16,"138.659,54",fecha_emicion_vacio
534,,2027,7,5,12,449.49,73.78,76206.56,fecha_emicion_vacio
535,,1978,37,7,10,"1,837.59",373.45,73333.30,fecha_emicion_vacio
536,,1487,45,4,7,0.00,"12,18",3007.05,fecha_emicion_vacio
537,,2996,38,3,10,1065.63,"1,899.00","21,670.75",fecha_emicion_vacio
538,,2146,23,12,8,643.98,121.68,-,fecha_emicion_vacio
539,,620,2,4,9,56.45,nan,"9,836.44",fecha_emicion_vacio
540,,2723,9,12,2,233.08,55.01,25744.38,fecha_emicion_vacio
541,,1607,79,5,8,391.61,nan,"25,191.25",fecha_emicion_vacio
542,,2720,77,5,1,"1.673,58",247.88,99356.05,fecha_emicion_vacio
543,,1352,54,8,2,1184.99,140.37,"197,173.43",fecha_emicion_vacio
544,,1631,43,3,5,"1,705.97",-,"278,392.08",fecha_emicion_vacio
545,,2921,10,6,2,589.25,"84,48","64,462.37",fecha_emicion_vacio
546,,683,18,12,7,nan,nan,nan,fecha_emicion_vacio
547,,2749,33,12,6,"943,14","204,41",186378.98,fecha_emicion_vacio
548,,140,75,14,2,nan,238.10,211004.23,fecha_emicion_vacio
549,2025-03-01,2373,37,2,3,1292.38,72.55,"114,912.08",
550,,2740,18,1,4,1856.51,357.18,221118.70,fecha_emicion_vacio
551,,1815,21,1,4,-,124.20,"209.012,04",fecha_emicion_vacio
552,,2701,42,8,5,1686.04,369.75,"212.460,57",fecha_emicion_vacio
553,,2446,1,10,12,-,207.12,nan,fecha_emicion_vacio
554,,659,43,4,2,316.37,nan,nan,fecha_emicion_vacio
555,,58,12,13,5,802.91,173.75,"103,985.96",fecha_emicion_vacio
556,2025-09-23,2075,41,5,7,910.00,-,"56.167,62",
557,2025-02-23,863,14,10,9,"670,02",110.59,"73.438,18",
558,,278,14,2,10,"1,329.62","118,69",nan,fecha_emicion_vacio
559,,2560,76,1,12,1382.32,279.32,"62,361.96",fecha_emicion_vacio
560,2026-01-08,2145,74,6,2,0.00,"369,91","304.333,91",
561,,2867,25,1,9,244.84,21.87,15421.81,fecha_emicion_vacio
562,,1565,32,9,3,1761.04,254.27,nan,fecha_emicion_vacio
563,,1398,57,14,8,841.68,118.23,27662.38,fecha_emicion_vacio
564,,2174,57,6,8,576.14,nan,76260.33,fecha_emicion_vacio
565,,2636,22,5,10,970.69,"228,85","85.460,43",fecha_emicion_vacio
566,2025-02-18,2845,40,6,4,932.58,"189,41","78,318.01",
567,,1718,78,10,1,"1,429.03",nan,122545.12,fecha_emicion_vacio
568,2025-06-13,1884,55,5,12,nan,-,"119,021.19",
569,,2388,29,5,7,681.04,42.30,"106,713.79",fecha_emicion_vacio
570,,2214,74,3,4,636.27,-,"53,905.94",fecha_emicion_vacio
571,,788,69,9,1,-,149.93,"82,686.26",fecha_emicion_vacio
572,,2819,66,15,11,786.78,186.55,"151,490.56",fecha_emicion_vacio
573,,2280,45,11,5,nan,194.57,nan,fecha_emicion_vacio
574,2025-02-16,2920,23,15,12,"484,69",73.71,nan,
575,,1400,48,5,2,"1,694.46","292,44",130970.86,fecha_emicion_vacio
576,,3728,26,15,3,"1.034,92",140.98,56238.72,fecha_emicion_vacio
577,2025-08-07,2064,75,12,7,"1.325,78",90.78,"61.776,90",
578,,862,39,8,7,148.55,-,"25.004,08",fecha_emicion_vacio
579,,1913,28,7,4,nan,18.29,"4,641.89",fecha_emicion_vacio
580,,1660,40,10,1,"1.055,36",223.72,169828.64,fecha_emicion_vacio
581,,390,8,12,12,"240,95",31.90,"38.154,10",fecha_emicion_vacio
582,,11,69,11,6,nan,nan,162305.06,fecha_emicion_vacio
583,,3553,54,12,1,"1,492.56",-,nan,fecha_emicion_vacio
584,,1556,18,15,5,591.04,143.55,56121.83,fecha_emicion_vacio
585,,230,23,15,11,583.92,133.94,93049.78,fecha_emicion_vacio
586,,703,79,9,6,"96,76",nan,"13,409.03",fecha_emicion_vacio
587,2025-04-24,2692,26,13,2,"1,024.25","67,72",nan,
588,,24,24,9,11,1805.91,nan,291663.33,fecha_emicion_vacio
589,2025-03-22,1709,78,7,3,701.62,41.46,nan,
590,,222,32,14,12,nan,nan,"232.343,62",fecha_emicion_vacio
591,,2782,30,8,11,816.32,82.76,103919.46,fecha_emicion_vacio
592,,1683,33,14,2,"610,59",nan,39225.86,fecha_emicion_vacio
593,,2395,4,14,6,-,21.01,nan,fecha_emicion_vacio
594,,294,61,2,8,nan,"415,66",40996.09,fecha_emicion_vacio
595,,853,62,5,5,"1.217,81",159.50,"231,643.51",fecha_emicion_vacio
596,2025-01-04,2287,14,9,1,"426,27",65.37,"24.692,57",
597,,2380,32,13,6,278.09,nan,nan,fecha_emicion_vacio
598,,2730,13,7,4,"830,75",128.47,-,fecha_emicion_vacio
599,2025-04-28,2512,29,1,4,"1.914,82",387.89,"161,651.62",
600,,2290,60,15,4,"616,05",137.39,"22,632.80",fecha_emicion_vacio
601,,2680,58,14,8,"122,03",nan,23368.45,fecha_emicion_vacio
602,2025-04-30,2497,50,2,1,1343.48,274.96,-,
603,,1202,15,12,11,1018.98,-,nan,fecha_emicion_vacio
604,,1860,9,11,12,877.47,205.89,"110.451,40",fecha_emicion_vacio
605,2025-10-03,1360,57,9,12,868.18,nan,"34,612.39",
606,2025-09-09,2303,80,11,9,"1.042,34",242.20,"51.730,17",
607,,2295,43,15,6,nan,82.25,13281.29,fecha_emicion_vacio
608,,505,113,13,10,1677.49,"169,52",247928.91,fecha_emicion_vacio
609,,611,31,13,2,149.29,-,"29.024,73",fecha_emicion_vacio
610,2026-01-19,1252,20,8,4,1498.15,152.40,188713.37,
611,,2585,42,5,8,1478.89,182.27,"269.513,62",fecha_emicion_vacio
612,,2405,19,6,11,1442.20,"88,02","140,512.93",fecha_emicion_vacio
613,,83,33,1,3,"732,88",176.49,22423.95,fecha_emicion_vacio
614,,3,57,2,3,"1.768,63",292.06,260328.94,fecha_emicion_vacio
615,,2333,78,15,1,"1,390.73",128.13,164935.64,fecha_emicion_vacio
616,,1425,40,4,2,822.72,203.05,"50.831,11",fecha_emicion_vacio
617,,1915,66,3,11,137.37,12.48,"18,086.66",fecha_emicion_vacio
618,,121,80,14,8,"491,55","109,63",23521.26,fecha_emicion_vacio
619,2025-06-16,960,23,5,3,1273.06,229.64,183943.29,
620,,2727,2,6,9,-,nan,"346.297,50",fecha_emicion_vacio
621,,1361,48,3,7,nan,19.56,nan,fecha_emicion_vacio
622,,2019,35,5,2,"297,08",nan,nan,fecha_emicion_vacio
623,,1010,41,7,1,"118,23",21.24,nan,fecha_emicion_vacio
624,,2134,33,10,6,474.87,nan,24255.64,fecha_emicion_vacio
625,,654,15,4,5,862.91,58.54,"60,318.88",fecha_emicion_vacio
626,,2766,34,15,8,126.30,-,nan,fecha_emicion_vacio
627,,2276,77,15,11,539.59,75.27,nan,fecha_emicion_vacio
628,2025-09-07,2464,32,1,12,77.70,nan,"6.080,30",
629,,789,28,5,12,"1.686,74",-,43854.63,fecha_emicion_vacio
630,,2423,76,1,11,409.54,29.13,"25.581,69",fecha_emicion_vacio
631,,1836,55,13,5,331.16,"24,16",-,fecha_emicion_vacio
632,,1080,75,15,12,1462.54,"248,29",252291.54,fecha_emicion_vacio
633,,1450,64,12,2,nan,196.08,"165.820,35",fecha_emicion_vacio
634,,2054,73,11,7,616.87,43.23,"42,391.68",fecha_emicion_vacio
635,2025-04-26,95,61,3,5,"1.792,02","440,47",214083.88,
636,,1314,70,7,2,"1.032,77","54,39","80,684.29",fecha_emicion_vacio
637,2025-12-12,2618,61,9,9,738.10,"1,128.07",82512.43,
638,2025-08-12,2820,21,3,4,"857,92","83,38",141656.39,
639,,135,21,15,3,"1,793.33",96.03,nan,fecha_emicion_vacio
640,,1863,29,13,6,"1,350.54",142.50,nan,fecha_emicion_vacio
641,,1749,60,14,10,1292.44,294.27,124029.24,fecha_emicion_vacio
642,2025-06-01,7,71,4,9,"538,13",623.94,"92,726.90",
643,,1158,19,3,6,462.90,44.07,"60.581,46",fecha_emicion_vacio
644,,1827,44,1,3,1990.49,361.62,226537.35,fecha_emicion_vacio
645,,2176,30,10,7,1437.43,"225,46",-,fecha_emicion_vacio
646,2025-05-07,1510,65,13,10,"656,59",131.69,"19,747.59",
647,,2618,7,3,6,655.45,-,62624.03,fecha_emicion_vacio
648,,2333,67,13,7,nan,62.41,87142.15,fecha_emicion_vacio
649,,2295,43,12,8,387.19,93.15,"30,895.41",fecha_emicion_vacio
650,,2390,49,15,6,619.52,149.92,117620.78,fecha_emicion_vacio
651,,2942,16,1,1,"239,96",nan,26594.71,fecha_emicion_vacio
652,,2387,112,10,12,-,57.46,"120,076.09",fecha_emicion_vacio
653,,642,23,8,11,nan,195.98,"353.113,40",fecha_emicion_vacio
654,,1871,16,10,8,352.81,"41,06",18489.87,fecha_emicion_vacio
655,,1983,64,8,4,538.85,104.77,"90.386,98",fecha_emicion_vacio
656,,2651,76,8,10,229.69,-,42318.79,fecha_emicion_vacio
657,,1083,51,7,12,1959.73,334.82,"214.701,16",fecha_emicion_vacio
658,,944,48,7,7,nan,217.42,"165.037,61",fecha_emicion_vacio
659,,2180,58,12,12,-,263.96,nan,fecha_emicion_vacio
660,,1890,50,5,12,859.64,159.62,162584.35,fecha_emicion_vacio
661,,2348,51,3,8,700.80,132.88,"46,266.80",fecha_emicion_vacio
662,,253,51,4,7,"332,93",nan,54153.59,fecha_emicion_vacio
663,,2679,47,13,4,1753.61,328.92,nan,fecha_emicion_vacio
664,,2229,51,8,8,-,60.01,-,fecha_emicion_vacio
665,,1334,38,12,9,407.01,87.27,-,fecha_emicion_vacio
666,2025-04-10,1930,34,7,1,355.38,nan,"55,585.71",
667,,2562,48,2,12,"1,201.35","251,44","186.833,82",fecha_emicion_vacio
668,,2830,70,6,9,nan,"1,576.20","199.080,94",fecha_emicion_vacio
669,,2225,57,9,10,1020.81,-,"184.643,20",fecha_emicion_vacio
670,2026-01-13,2044,120,7,5,"1.367,98",156.21,-,
671,2025-01-26,2212,62,6,7,1493.07,319.17,283016.51,
672,2025-10-15,2629,72,15,11,1656.21,243.95,"179,745.23",
673,,2597,38,7,6,nan,49.02,38687.42,fecha_emicion_vacio
674,,2057,15,10,2,722.61,62.33,nan,fecha_emicion_vacio
675,2025-01-05,1309,1,5,8,304.60,40.62,"40,321.87",
676,,1547,3,10,9,1514.60,"359,20","188,579.89",fecha_emicion_vacio
677,,1808,68,9,6,1071.75,-,"119.043,27",fecha_emicion_vacio
678,,1082,77,15,7,175.81,24.09,"30,233.32",fecha_emicion_vacio
679,2025-04-24,2080,36,9,8,916.53,"116,12","152.755,89",
680,,2428,69,14,4,297.32,26.01,"37,770.58",fecha_emicion_vacio
681,,1320,71,6,5,113.21,22.17,"3,632.72",fecha_emicion_vacio
682,,960,32,15,1,"1.560,81",-,nan,fecha_emicion_vacio
683,2025-10-20,1622,21,9,3,nan,109.08,"136,490.30",
684,2025-08-27,1741,32,1,10,1867.34,nan,nan,
685,,46,8,11,11,620.06,154.51,86260.73,fecha_emicion_vacio
686,,3818,24,12,3,839.28,66.76,94857.83,fecha_emicion_vacio
687,2025-02-04,1880,57,6,4,nan,259.22,-,
688,,1246,1,8,6,1438.09,nan,nan,fecha_emicion_vacio
689,2025-01-18,1858,4,6,2,"1,605.13",nan,150198.88,
690,,1981,67,15,6,487.57,79.88,81209.64,fecha_emicion_vacio
691,2025-09-03,989,1,14,7,"1,392.56",227.37,nan,
692,,1815,21,4,9,819.60,"96,05","77.433,69",fecha_emicion_vacio
693,2025-02-21,13,41,12,11,-,-,246608.56,
694,,2574,70,15,6,nan,252.51,"76.577,30",fecha_emicion_vacio
695,,68,37,2,6,165.57,23.74,31623.31,fecha_emicion_vacio
696,,2602,47,11,7,"0,00",nan,265041.16,fecha_emicion_vacio
697,,2269,76,3,3,nan,"69,43",225420.02,fecha_emicion_vacio
698,2025-11-29,1427,65,1,11,489.27,88.60,28382.47,
699,,2989,29,4,6,176.01,35.67,nan,fecha_emicion_vacio
700,2026-01-30,167,5,5,6,0.00,107.12,"68,413.82",
701,2025-06-11,428,39,1,11,nan,84.26,115735.43,
702,,2298,14,4,1,"498,15","87,35",36330.25,fecha_emicion_vacio
703,,629,48,8,4,nan,59.78,nan,fecha_emicion_vacio
704,,1148,47,1,9,166.86,27.17,18523.15,fecha_emicion_vacio
705,,1138,23,7,2,566.86,131.31,"37.098,32",fecha_emicion_vacio
706,2025-05-26,1414,65,12,11,329.70,76.02,31168.43,
707,,183,33,10,9,995.96,"135,17","23,669.23",fecha_emicion_vacio
708,,2745,54,1,12,1613.21,171.43,"228.522,87",fecha_emicion_vacio
709,,1157,20,6,6,"715,90","48,15",39762.71,fecha_emicion_vacio
710,,2358,46,5,3,nan,nan,278081.15,fecha_emicion_vacio
711,,641,61,2,3,813.02,74.07,21034.00,fecha_emicion_vacio
712,,1849,32,4,3,nan,-,"177.148,68",fecha_emicion_vacio
713,,1577,69,8,11,1427.45,286.22,"178.492,02",fecha_emicion_vacio
714,,2028,21,14,12,1513.02,197.69,nan,fecha_emicion_vacio
715,,765,5,4,2,823.82,-,nan,fecha_emicion_vacio
716,,818,14,11,6,"1,601.20",nan,287682.28,fecha_emicion_vacio
717,,910,65,9,12,nan,nan,"263.737,80",fecha_emicion_vacio
718,,3715,34,13,2,"1.727,50",286.70,"60.812,77",fecha_emicion_vacio
719,,156,19,7,11,390.45,-,"68,449.14",fecha_emicion_vacio
720,2025-08-07,2627,13,13,4,707.83,170.65,30130.25,
721,,2905,79,15,9,175.38,nan,22820.73,fecha_emicion_vacio
722,,381,51,9,11,1869.07,"135,96","51,502.21",fecha_emicion_vacio
723,,74,25,10,1,1225.41,295.09,"30,279.76",fecha_emicion_vacio
724,,1166,64,5,9,"1,659.38",nan,"167.264,04",fecha_emicion_vacio
725,,626,77,13,4,-,"63,88",54483.60,fecha_emicion_vacio
726,2026-01-30,1507,38,4,11,216.37,"34,06",34994.41,
727,,3672,53,10,9,522.25,114.09,44237.52,fecha_emicion_vacio
728,2026-01-18,1904,5,10,10,nan,"13,65","15,552.96",
729,,969,15,13,6,"1,362.99","226,44","92,186.61",fecha_emicion_vacio
730,,1781,22,3,7,156.39,25.56,5302.74,fecha_emicion_vacio
731,,1200,7,15,9,"1.909,20",168.12,"40.865,07",fecha_emicion_vacio
732,,452,78,11,11,"1.166,68","1,970.59",38790.36,fecha_emicion_vacio
733,2025-04-26,1495,77,6,2,970.09,132.36,82527.50,
734,,1626,54,6,12,nan,"73,30",109112.30,fecha_emicion_vacio
735,,2042,44,4,3,300.58,44.85,"42.925,38",fecha_emicion_vacio
736,,1903,67,10,12,"1.824,72",428.64,231848.32,fecha_emicion_vacio
737,,1058,21,12,5,276.22,29.98,45596.72,fecha_emicion_vacio
738,,1081,12,10,1,"1,380.67","180,12",107432.37,fecha_emicion_vacio
739,,2661,12,15,8,836.47,nan,86215.93,fecha_emicion_vacio
740,2025-12-07,2140,12,8,3,107.75,"10,65","8.320,69",
741,,1634,8,12,8,1128.26,272.87,"195.554,62",fecha_emicion_vacio
742,,1299,38,11,7,"1,888.13",148.97,346893.42,fecha_emicion_vacio
743,,2094,34,7,1,487.42,"103,01","92,343.41",fecha_emicion_vacio
744,,2029,37,7,5,"683,27","138,19",42398.07,fecha_emicion_vacio
745,,2831,28,8,11,253.24,-,35801.44,fecha_emicion_vacio
746,,1981,69,7,10,"1.679,44",335.69,"170.490,77",fecha_emicion_vacio
747,,1140,37,8,5,nan,165.16,114736.18,fecha_emicion_vacio
748,,1748,65,13,6,354.66,nan,60506.04,fecha_emicion_vacio
749,,339,15,9,6,1261.69,nan,183418.98,fecha_emicion_vacio
750,,628,65,2,9,"570,46",111.80,51514.15,fecha_emicion_vacio
751,,389,12,10,6,-,nan,-,fecha_emicion_vacio
752,2026-01-12,2688,7,7,9,"1,608.17",109.04,"67,692.48",
753,,334,24,6,7,997.79,77.23,"20,370.53",fecha_emicion_vacio
754,,1887,15,5,2,"419,49",87.35,45902.66,fecha_emicion_vacio
755,2025-12-13,1268,20,1,10,"542,63",30.90,"68.862,65",
756,,2714,114,10,3,nan,294.64,-,fecha_emicion_vacio
757,,917,51,5,11,"1,578.22",nan,162335.40,fecha_emicion_vacio
758,,1314,14,2,11,"1,781.89","115,34",245915.97,fecha_emicion_vacio
